bank_account_no,scam_msg_time,first_pay_time,amount,label
acct_154,2/22/2025 17:40,2/18/2025 8:06,313.5703368041443,1
acct_155,2/17/2025 19:00,2/23/2025 10:42,97.27209736711086,1
acct_156,2/3/2025 9:30,2/3/2025 9:38,18.158299204381745,1
acct_157,2/15/2025 12:40,2/24/2025 10:01,24.71003864859456,0
acct_158,2/11/2025 20:10,2/11/2025 21:05,90.2792528189958,0
acct_159,2/9/2025 16:00,2/9/2025 19:15,120.8850912484081,0
acct_160,2/6/2025 8:45,2/6/2025 8:49,17.499330534087555,1
acct_161,2/22/2025 17:40,2/18/2025 8:06,311.2707422857226,1
acct_162,2/11/2025 20:10,2/11/2025 21:05,90.48002847260867,0
acct_163,2/17/2025 19:00,2/23/2025 10:42,96.27381256674443,1
acct_164,2/23/2025 13:30,2/16/2025 10:57,28.681582816004212,0
acct_165,2/25/2025 14:20,2/13/2025 9:27,15.432777740571634,1
acct_166,2/18/2025 15:30,2/22/2025 8:21,17.167242154821114,0
acct_167,2/24/2025 16:25,2/15/2025 8:16,208.88761608230175,1
acct_168,2/6/2025 8:45,2/6/2025 8:49,12.440318084719959,1
acct_169,2/23/2025 13:30,2/16/2025 10:57,31.363633238601647,0
acct_170,2/11/2025 20:10,2/11/2025 21:05,92.4579906817714,0
acct_171,2/18/2025 15:30,2/22/2025 8:21,19.718441200591222,0
acct_172,2/23/2025 13:30,2/16/2025 10:57,28.510426833711747,0
acct_173,2/6/2025 8:45,2/6/2025 8:49,17.701250241905313,1
acct_174,2/12/2025 15:00,2/12/2025 15:11,25.02410636120365,0
acct_175,2/7/2025 11:00,2/7/2025 12:10,72.40559455379555,0
acct_176,2/11/2025 20:10,2/11/2025 21:05,86.81305725907603,0
acct_177,2/24/2025 16:25,2/15/2025 8:16,210.79398260899768,1
acct_178,2/14/2025 17:45,2/25/2025 8:49,260.1207718568488,1
acct_179,2/5/2025 14:10,2/5/2025 14:55,47.39469576633107,0
acct_180,2/18/2025 15:30,2/22/2025 8:21,16.897605776366806,0
acct_181,2/5/2025 14:10,2/5/2025 14:55,49.84054087228638,0
acct_182,2/20/2025 13:10,2/21/2025 9:08,143.59512233328928,1
acct_183,2/6/2025 8:45,2/6/2025 8:49,16.788426657026818,1
acct_184,2/17/2025 19:00,2/23/2025 10:42,95.02289087818293,1
acct_185,2/18/2025 15:30,2/22/2025 8:21,17.497574619602165,0
acct_186,2/9/2025 16:00,2/9/2025 19:15,120.0884247562084,0
acct_187,2/14/2025 17:45,2/25/2025 8:49,259.5941720304089,1
acct_188,2/24/2025 16:25,2/15/2025 8:16,207.83514560522343,1
acct_189,2/25/2025 14:20,2/13/2025 9:27,18.69789624478614,1
acct_190,2/17/2025 19:00,2/23/2025 10:42,93.50780348669497,1
acct_191,2/14/2025 17:45,2/25/2025 8:49,257.49936892215374,1
acct_192,2/7/2025 11:00,2/7/2025 12:10,73.02244362909506,0
acct_193,2/24/2025 16:25,2/15/2025 8:16,210.78252931986648,1
acct_194,2/18/2025 15:30,2/22/2025 8:21,13.426584977263843,0
acct_195,2/25/2025 14:20,2/13/2025 9:27,18.754630725009747,1
acct_196,2/23/2025 13:30,2/16/2025 10:57,29.991402771799848,0
acct_197,2/25/2025 14:20,2/13/2025 9:27,21.118447477792643,1
acct_198,2/23/2025 13:30,2/16/2025 10:57,30.051673685770478,0
acct_199,2/5/2025 14:10,2/5/2025 14:55,50.07782641380292,0
acct_0,2/11/2025 20:10,2/11/2025 21:05,87.3099093440617,0
acct_1,2/17/2025 19:00,2/23/2025 10:42,92.83260234528387,1
acct_2,2/18/2025 15:30,2/22/2025 8:21,17.689209809500714,0
acct_3,2/18/2025 15:30,2/22/2025 8:21,17.758560068730326,0
acct_4,2/17/2025 19:00,2/23/2025 10:42,97.57466222321013,1
acct_5,2/14/2025 17:45,2/25/2025 8:49,262.19995930068416,1
acct_6,2/20/2025 13:10,2/21/2025 9:08,139.73554268693766,1
acct_7,2/23/2025 13:30,2/16/2025 10:57,25.51158824227826,0
acct_8,2/12/2025 15:00,2/12/2025 15:11,24.361786805978205,0
acct_9,2/23/2025 13:30,2/16/2025 10:57,28.43446238962105,0
acct_10,2/21/2025 11:50,2/19/2025 11:26,23.59583350922119,0
acct_11,2/15/2025 12:40,2/24/2025 10:01,21.84421178384469,0
acct_12,2/18/2025 15:30,2/22/2025 8:21,17.5057696299398,0
acct_13,2/6/2025 8:45,2/6/2025 8:49,13.992084517178778,1
acct_14,2/24/2025 16:25,2/15/2025 8:16,208.74386783254926,1
acct_15,2/18/2025 15:30,2/22/2025 8:21,17.62290566860688,0
acct_16,2/11/2025 20:10,2/11/2025 21:05,88.1960148397416,0
acct_17,2/15/2025 12:40,2/24/2025 10:01,23.488208777956704,0
acct_18,2/24/2025 16:25,2/15/2025 8:16,210.54640804570425,1
acct_19,2/11/2025 20:10,2/11/2025 21:05,86.72114199781686,0
acct_20,2/9/2025 16:00,2/9/2025 19:15,119.03751775226918,0
acct_21,2/20/2025 13:10,2/21/2025 9:08,142.87555387983292,1
acct_22,2/22/2025 17:40,2/18/2025 8:06,307.6758409745314,1
acct_23,2/15/2025 12:40,2/24/2025 10:01,18.76669110205894,0
acct_24,2/14/2025 17:45,2/25/2025 8:49,256.276309693515,1
acct_25,2/14/2025 17:45,2/25/2025 8:49,260.05821989315336,1
acct_26,2/15/2025 12:40,2/24/2025 10:01,23.0618345560654,0
acct_27,2/22/2025 17:40,2/18/2025 8:06,309.7647782891498,1
acct_28,2/21/2025 11:50,2/19/2025 11:26,26.428379657857004,0
acct_29,2/20/2025 13:10,2/21/2025 9:08,134.65433113379413,1
acct_30,2/11/2025 20:10,2/11/2025 21:05,89.79186774886165,0
acct_31,2/7/2025 11:00,2/7/2025 12:10,75.12287640360715,0
acct_32,2/5/2025 14:10,2/5/2025 14:55,47.74443847021657,0
acct_33,2/24/2025 16:25,2/15/2025 8:16,209.2403869764202,1
acct_34,2/23/2025 13:30,2/16/2025 10:57,26.49421616554276,0
acct_35,2/14/2025 17:45,2/25/2025 8:49,258.21130790784497,1
acct_36,2/21/2025 11:50,2/19/2025 11:26,23.34747598995392,0
acct_37,2/11/2025 20:10,2/11/2025 21:05,91.85497056736901,0
acct_38,2/6/2025 8:45,2/6/2025 8:49,18.67477335097504,1
acct_39,2/11/2025 20:10,2/11/2025 21:05,88.3281215499197,0
acct_40,2/25/2025 14:20,2/13/2025 9:27,22.81012042812894,1
acct_41,2/20/2025 13:10,2/21/2025 9:08,140.07115295396926,1
acct_42,2/23/2025 13:30,2/16/2025 10:57,31.50738205340216,0
acct_43,2/9/2025 16:00,2/9/2025 19:15,119.81340270069302,0
acct_44,2/23/2025 13:30,2/16/2025 10:57,28.262115652092287,0
acct_45,2/11/2025 20:10,2/11/2025 21:05,89.73094894528568,0
acct_46,2/12/2025 15:00,2/12/2025 15:11,31.35770735873507,0
acct_47,2/22/2025 17:40,2/18/2025 8:06,311.70257114968956,1
acct_48,2/9/2025 16:00,2/9/2025 19:15,118.58547094009707,0
acct_49,2/22/2025 17:40,2/18/2025 8:06,311.93799574055174,1
acct_50,2/15/2025 12:40,2/24/2025 10:01,22.276334925831318,0
acct_51,2/22/2025 17:40,2/18/2025 8:06,309.02049963419756,1
acct_52,2/7/2025 11:00,2/7/2025 12:10,73.81720271978422,0
acct_53,2/5/2025 14:10,2/5/2025 14:55,50.062171175542304,0
acct_54,2/25/2025 14:20,2/13/2025 9:27,19.557151829023613,1
acct_55,2/18/2025 15:30,2/22/2025 8:21,17.027970443730585,0
acct_56,2/25/2025 14:20,2/13/2025 9:27,19.67316625321087,1
acct_57,2/25/2025 14:20,2/13/2025 9:27,19.849931794872298,1
acct_58,2/17/2025 19:00,2/23/2025 10:42,91.12606613458917,1
acct_59,2/21/2025 11:50,2/19/2025 11:26,25.33314533721907,0
acct_60,2/24/2025 16:25,2/15/2025 8:16,208.0359611603394,1
acct_61,2/11/2025 20:10,2/11/2025 21:05,86.11540172888118,0
acct_62,2/12/2025 15:00,2/12/2025 15:11,24.883177512282636,0
acct_63,2/22/2025 17:40,2/18/2025 8:06,310.1679620066289,1
acct_64,2/24/2025 16:25,2/15/2025 8:16,208.61298767085543,1
acct_65,2/18/2025 15:30,2/22/2025 8:21,18.66206371533595,0
acct_66,2/18/2025 15:30,2/22/2025 8:21,14.315649667258185,0
acct_67,2/8/2025 18:20,2/8/2025 18:24,17.186112502454883,1
acct_68,2/9/2025 16:00,2/9/2025 19:15,118.830251730134,0
acct_69,2/22/2025 17:40,2/18/2025 8:06,309.90682545932134,1
acct_70,2/23/2025 13:30,2/16/2025 10:57,28.55772856929448,0
acct_71,2/10/2025 7:30,2/10/2025 7:36,19.98421410075291,1
acct_72,2/12/2025 15:00,2/12/2025 15:11,26.448565354912457,0
acct_73,2/11/2025 20:10,2/11/2025 21:05,89.1260047366694,0
acct_74,2/17/2025 19:00,2/23/2025 10:42,91.21610749337619,1
acct_75,2/21/2025 11:50,2/19/2025 11:26,20.082817119205938,0
acct_76,2/22/2025 17:40,2/18/2025 8:06,309.9753614141414,1
acct_77,2/3/2025 9:30,2/3/2025 9:38,19.558065364427293,1
acct_78,2/7/2025 11:00,2/7/2025 12:10,71.79315977285073,0
acct_79,2/18/2025 15:30,2/22/2025 8:21,16.944035086939564,0
acct_80,2/7/2025 11:00,2/7/2025 12:10,72.45111967902037,0
acct_81,2/8/2025 18:20,2/8/2025 18:24,19.8952992196966,1
acct_82,2/15/2025 12:40,2/24/2025 10:01,20.777790198164883,0
acct_83,2/10/2025 7:30,2/10/2025 7:36,19.65605681419841,1
acct_84,2/20/2025 13:10,2/21/2025 9:08,137.81335228422523,1
acct_85,2/23/2025 13:30,2/16/2025 10:57,28.577833334337413,0
acct_86,2/1/2025 10:00,2/1/2025 10:12,37.48989475729289,1
acct_87,2/12/2025 15:00,2/12/2025 15:11,24.13732112352098,0
acct_88,2/14/2025 17:45,2/25/2025 8:49,254.99660031168068,1
acct_89,2/18/2025 15:30,2/22/2025 8:21,13.592014274779249,0
acct_90,2/15/2025 12:40,2/24/2025 10:01,21.333926554407977,0
acct_91,2/9/2025 16:00,2/9/2025 19:15,118.88454222500957,0
acct_92,2/23/2025 13:30,2/16/2025 10:57,27.183222745490546,0
acct_93,2/23/2025 13:30,2/16/2025 10:57,28.077162245961834,0
acct_94,2/6/2025 8:45,2/6/2025 8:49,14.376507338355106,1
acct_95,2/6/2025 8:45,2/6/2025 8:49,17.098679221086815,1
acct_96,2/8/2025 18:20,2/8/2025 18:24,16.647965388637264,1
acct_97,2/20/2025 13:10,2/21/2025 9:08,138.2753640810489,1
acct_98,2/15/2025 12:40,2/24/2025 10:01,23.957751077040925,0
acct_99,2/15/2025 12:40,2/24/2025 10:01,19.92871586014776,0
acct_100,2/18/2025 15:30,2/22/2025 8:21,17.779383410640005,0
acct_101,2/24/2025 16:25,2/15/2025 8:16,210.20510636745254,1
acct_102,2/12/2025 15:00,2/12/2025 15:11,24.705115020163664,0
acct_103,2/9/2025 16:00,2/9/2025 19:15,123.17655221429852,0
acct_104,2/21/2025 11:50,2/19/2025 11:26,22.755585109410564,0
acct_105,2/12/2025 15:00,2/12/2025 15:11,29.120596341048156,0
acct_106,2/22/2025 17:40,2/18/2025 8:06,309.5491371015438,1
acct_107,2/15/2025 12:40,2/24/2025 10:01,20.445967110059545,0
acct_108,2/9/2025 16:00,2/9/2025 19:15,120.13983916198966,0
acct_109,2/17/2025 19:00,2/23/2025 10:42,92.84750959936247,1
acct_110,2/5/2025 14:10,2/5/2025 14:55,48.496488304373,0
acct_111,2/23/2025 13:30,2/16/2025 10:57,28.794066600030984,0
acct_112,2/23/2025 13:30,2/16/2025 10:57,29.11116417730025,0
acct_113,2/17/2025 19:00,2/23/2025 10:42,93.75566459949148,1
acct_114,2/20/2025 13:10,2/21/2025 9:08,141.9748102900928,1
acct_115,2/17/2025 19:00,2/23/2025 10:42,97.31501551604227,1
acct_116,2/22/2025 17:40,2/18/2025 8:06,312.8726035131266,1
acct_117,2/14/2025 17:45,2/25/2025 8:49,261.05882681425146,1
acct_118,2/20/2025 13:10,2/21/2025 9:08,142.72685742417138,1
acct_119,2/10/2025 7:30,2/10/2025 7:36,18.238403144051883,1
acct_120,2/18/2025 15:30,2/22/2025 8:21,16.364186902743075,0
acct_121,2/15/2025 12:40,2/24/2025 10:01,21.265989487353146,0
acct_122,2/11/2025 20:10,2/11/2025 21:05,89.23845172225478,0
acct_123,2/9/2025 16:00,2/9/2025 19:15,118.85710156160653,0
acct_124,2/1/2025 10:00,2/1/2025 10:12,34.667684316100534,1
acct_125,2/5/2025 14:10,2/5/2025 14:55,53.7643497604081,0
acct_126,2/23/2025 13:30,2/16/2025 10:57,27.66056040715924,0
acct_127,2/20/2025 13:10,2/21/2025 9:08,140.82758463438043,1
acct_128,2/17/2025 19:00,2/23/2025 10:42,94.53546134015153,1
acct_129,2/23/2025 13:30,2/16/2025 10:57,28.151426575913668,0
acct_130,2/15/2025 12:40,2/24/2025 10:01,23.01203336087214,0
acct_131,2/20/2025 13:10,2/21/2025 9:08,140.8966481319463,1
acct_132,2/18/2025 15:30,2/22/2025 8:21,19.330615071094353,0
acct_133,2/23/2025 13:30,2/16/2025 10:57,31.294787995206658,0
acct_134,2/24/2025 16:25,2/15/2025 8:16,210.61924016381835,1
acct_135,2/1/2025 10:00,2/1/2025 10:12,36.179093772071205,1
acct_136,2/8/2025 18:20,2/8/2025 18:24,15.698270981628866,1
acct_137,2/11/2025 20:10,2/11/2025 21:05,88.82424651516875,0
acct_138,2/8/2025 18:20,2/8/2025 18:24,19.88057892976718,1
acct_139,2/22/2025 17:40,2/18/2025 8:06,311.7319372768343,1
acct_140,2/24/2025 16:25,2/15/2025 8:16,210.4232194655901,1
acct_141,2/23/2025 13:30,2/16/2025 10:57,29.772787919135904,0
acct_142,2/14/2025 17:45,2/25/2025 8:49,260.98153341798763,1
acct_143,2/23/2025 13:30,2/16/2025 10:57,30.400612516518642,0
acct_144,2/18/2025 15:30,2/22/2025 8:21,17.578718313914223,0
acct_145,2/21/2025 11:50,2/19/2025 11:26,23.28860336885793,0
acct_146,2/11/2025 20:10,2/11/2025 21:05,89.67168251386605,0
acct_147,2/20/2025 13:10,2/21/2025 9:08,134.13881124829445,1
acct_148,2/12/2025 15:00,2/12/2025 15:11,25.765771472770098,0
acct_149,2/11/2025 20:10,2/11/2025 21:05,81.70317434957043,0
acct_150,2/25/2025 14:20,2/13/2025 9:27,15.553073185189163,1
acct_151,2/20/2025 13:10,2/21/2025 9:08,140.90353720188196,1
acct_152,2/7/2025 11:00,2/7/2025 12:10,72.95505867453359,0
acct_153,2/6/2025 8:45,2/6/2025 8:49,12.675142439720139,1
acct_154,2/5/2025 14:10,2/5/2025 14:55,48.57579591624212,0
acct_155,2/15/2025 12:40,2/24/2025 10:01,25.741081977228262,0
acct_156,2/14/2025 17:45,2/25/2025 8:49,259.03193973685467,1
acct_157,2/23/2025 13:30,2/16/2025 10:57,32.485840624805974,0
acct_158,2/17/2025 19:00,2/23/2025 10:42,94.9961602936473,1
acct_159,2/21/2025 11:50,2/19/2025 11:26,24.816072353762532,0
acct_160,2/11/2025 20:10,2/11/2025 21:05,92.23374879699722,0
acct_161,2/18/2025 15:30,2/22/2025 8:21,17.262054232386838,0
acct_162,2/22/2025 17:40,2/18/2025 8:06,307.9953120386184,1
acct_163,2/21/2025 11:50,2/19/2025 11:26,23.78054509661142,0
acct_164,2/15/2025 12:40,2/24/2025 10:01,22.92877852761982,0
acct_165,2/1/2025 10:00,2/1/2025 10:12,32.27051669559687,1
acct_166,2/11/2025 20:10,2/11/2025 21:05,88.48833585731835,0
acct_167,2/12/2025 15:00,2/12/2025 15:11,23.515615812005127,0
acct_168,2/12/2025 15:00,2/12/2025 15:11,26.848715514374867,0
acct_169,2/5/2025 14:10,2/5/2025 14:55,50.06922374837051,0
acct_170,2/20/2025 13:10,2/21/2025 9:08,139.43440850170487,1
acct_171,2/25/2025 14:20,2/13/2025 9:27,18.78763613875485,1
acct_172,2/23/2025 13:30,2/16/2025 10:57,28.44624403681233,0
acct_173,2/25/2025 14:20,2/13/2025 9:27,20.23362839937956,1
acct_174,2/24/2025 16:25,2/15/2025 8:16,208.00057554266124,1
acct_175,2/12/2025 15:00,2/12/2025 15:11,22.916824734757455,0
acct_176,2/14/2025 17:45,2/25/2025 8:49,262.2093584308051,1
acct_177,2/20/2025 13:10,2/21/2025 9:08,139.17532625559053,1
acct_178,2/10/2025 7:30,2/10/2025 7:36,19.166315814806254,1
acct_179,2/8/2025 18:20,2/8/2025 18:24,18.88762541876621,1
acct_180,2/24/2025 16:25,2/15/2025 8:16,210.92673961206538,1
acct_181,2/24/2025 16:25,2/15/2025 8:16,206.9385694854866,1
acct_182,2/20/2025 13:10,2/21/2025 9:08,140.4589634309272,1
acct_183,2/11/2025 20:10,2/11/2025 21:05,90.47116618485674,0
acct_184,2/10/2025 7:30,2/10/2025 7:36,22.748772903412526,1
acct_185,2/22/2025 17:40,2/18/2025 8:06,311.2639629675228,1
acct_186,2/20/2025 13:10,2/21/2025 9:08,137.1914618038185,1
acct_187,2/6/2025 8:45,2/6/2025 8:49,15.66208030999239,1
acct_188,2/22/2025 17:40,2/18/2025 8:06,309.3947604810591,1
acct_189,2/10/2025 7:30,2/10/2025 7:36,21.03441968255071,1
acct_190,2/22/2025 17:40,2/18/2025 8:06,311.7411112188395,1
acct_191,2/20/2025 13:10,2/21/2025 9:08,142.95854902134846,1
acct_192,2/17/2025 19:00,2/23/2025 10:42,98.58874010920071,1
acct_193,2/20/2025 13:10,2/21/2025 9:08,142.6296157430118,1
acct_194,2/20/2025 13:10,2/21/2025 9:08,139.78053163673962,1
acct_195,2/7/2025 11:00,2/7/2025 12:10,72.70544032605268,0
acct_196,2/11/2025 20:10,2/11/2025 21:05,90.53364574356848,0
acct_197,2/6/2025 8:45,2/6/2025 8:49,15.242355898598923,1
acct_198,2/14/2025 17:45,2/25/2025 8:49,260.2615283758231,1
acct_199,2/21/2025 11:50,2/19/2025 11:26,25.647506263752366,0
acct_0,2/12/2025 15:00,2/12/2025 15:11,24.881434707948134,0
acct_1,2/15/2025 12:40,2/24/2025 10:01,21.541426127252677,0
acct_2,2/18/2025 15:30,2/22/2025 8:21,16.171053868328283,0
acct_3,2/11/2025 20:10,2/11/2025 21:05,90.26782075546748,0
acct_4,2/1/2025 10:00,2/1/2025 10:12,35.00598658239991,1
acct_5,2/11/2025 20:10,2/11/2025 21:05,89.68041995373667,0
acct_6,2/14/2025 17:45,2/25/2025 8:49,261.34015848440436,1
acct_7,2/23/2025 13:30,2/16/2025 10:57,27.25031707420478,0
acct_8,2/20/2025 13:10,2/21/2025 9:08,141.5124963272596,1
acct_9,2/20/2025 13:10,2/21/2025 9:08,140.7576852069168,1
acct_10,2/18/2025 15:30,2/22/2025 8:21,14.530373826177042,0
acct_11,2/23/2025 13:30,2/16/2025 10:57,30.884609582372487,0
acct_12,2/22/2025 17:40,2/18/2025 8:06,308.9985105124862,1
acct_13,2/5/2025 14:10,2/5/2025 14:55,46.68980931362963,0
acct_14,2/18/2025 15:30,2/22/2025 8:21,14.909912580827395,0
acct_15,2/8/2025 18:20,2/8/2025 18:24,15.957909678643356,1
acct_16,2/17/2025 19:00,2/23/2025 10:42,95.10434663731506,1
acct_17,2/15/2025 12:40,2/24/2025 10:01,22.452298988907526,0
acct_18,2/14/2025 17:45,2/25/2025 8:49,259.3263360647188,1
acct_19,2/7/2025 11:00,2/7/2025 12:10,73.23940393096495,0
acct_20,2/21/2025 11:50,2/19/2025 11:26,24.679750722385407,0
acct_21,2/23/2025 13:30,2/16/2025 10:57,28.632095741288573,0
acct_22,2/3/2025 9:30,2/3/2025 9:38,20.819656914657386,1
acct_23,2/12/2025 15:00,2/12/2025 15:11,26.232269336004478,0
acct_24,2/24/2025 16:25,2/15/2025 8:16,205.7840933164451,1
acct_25,2/17/2025 19:00,2/23/2025 10:42,94.27112349547107,1
acct_26,2/17/2025 19:00,2/23/2025 10:42,90.63957987102106,1
acct_27,2/21/2025 11:50,2/19/2025 11:26,24.07211985359559,0
acct_28,2/23/2025 13:30,2/16/2025 10:57,27.99073405555131,0
acct_29,2/7/2025 11:00,2/7/2025 12:10,74.09106454957936,0
acct_30,2/25/2025 14:20,2/13/2025 9:27,21.37526878544224,1
acct_31,2/24/2025 16:25,2/15/2025 8:16,210.40555009650473,1
acct_32,2/1/2025 10:00,2/1/2025 10:12,33.9992778452062,1
acct_33,2/12/2025 15:00,2/12/2025 15:11,25.970322225091476,0
acct_34,2/1/2025 10:00,2/1/2025 10:12,33.94416472535137,1
acct_35,2/17/2025 19:00,2/23/2025 10:42,94.99721469711331,1
acct_36,2/14/2025 17:45,2/25/2025 8:49,261.97227263392153,1
acct_37,2/21/2025 11:50,2/19/2025 11:26,22.884457308021155,0
acct_38,2/18/2025 15:30,2/22/2025 8:21,18.611357278485002,0
acct_39,2/25/2025 14:20,2/13/2025 9:27,20.354802737384606,1
acct_40,2/11/2025 20:10,2/11/2025 21:05,87.09041636573836,0
acct_41,2/22/2025 17:40,2/18/2025 8:06,311.9477882564348,1
acct_42,2/15/2025 12:40,2/24/2025 10:01,24.39713269074301,0
acct_43,2/23/2025 13:30,2/16/2025 10:57,28.203851774745313,0
acct_44,2/12/2025 15:00,2/12/2025 15:11,23.475353083944697,0
acct_45,2/21/2025 11:50,2/19/2025 11:26,22.28158796284886,0
acct_46,2/21/2025 11:50,2/19/2025 11:26,22.924674846193955,0
acct_47,2/18/2025 15:30,2/22/2025 8:21,18.08518892658392,0
acct_48,2/23/2025 13:30,2/16/2025 10:57,26.088749665197206,0
acct_49,2/1/2025 10:00,2/1/2025 10:12,35.87502449723974,1
acct_50,2/3/2025 9:30,2/3/2025 9:38,17.516488942243214,1
acct_51,2/11/2025 20:10,2/11/2025 21:05,88.5918628311223,0
acct_52,2/5/2025 14:10,2/5/2025 14:55,50.21929550914802,0
acct_53,2/15/2025 12:40,2/24/2025 10:01,27.890260290117833,0
acct_54,2/1/2025 10:00,2/1/2025 10:12,32.24536868895927,1
acct_55,2/11/2025 20:10,2/11/2025 21:05,91.94402913298026,0
acct_56,2/20/2025 13:10,2/21/2025 9:08,140.29968482797457,1
acct_57,2/25/2025 14:20,2/13/2025 9:27,19.822343836031926,1
acct_58,2/8/2025 18:20,2/8/2025 18:24,18.23669582677641,1
acct_59,2/20/2025 13:10,2/21/2025 9:08,140.88945363639047,1
acct_60,2/18/2025 15:30,2/22/2025 8:21,16.692629791275966,0
acct_61,2/7/2025 11:00,2/7/2025 12:10,74.90810036291492,0
acct_62,2/15/2025 12:40,2/24/2025 10:01,22.087057711550557,0
acct_63,2/7/2025 11:00,2/7/2025 12:10,74.2644691443585,0
acct_64,2/8/2025 18:20,2/8/2025 18:24,16.711265759573955,1
acct_65,2/5/2025 14:10,2/5/2025 14:55,49.87949630719743,0
acct_66,2/11/2025 20:10,2/11/2025 21:05,86.85607489541957,0
acct_67,2/25/2025 14:20,2/13/2025 9:27,19.91004744069504,1
acct_68,2/7/2025 11:00,2/7/2025 12:10,74.89025191385306,0
acct_69,2/11/2025 20:10,2/11/2025 21:05,88.8452876403583,0
acct_70,2/7/2025 11:00,2/7/2025 12:10,71.60622860259218,0
acct_71,2/12/2025 15:00,2/12/2025 15:11,22.770766073864145,0
acct_72,2/12/2025 15:00,2/12/2025 15:11,24.541414692895383,0
acct_73,2/15/2025 12:40,2/24/2025 10:01,19.814411480556945,0
acct_74,2/18/2025 15:30,2/22/2025 8:21,15.174244026562345,0
acct_75,2/11/2025 20:10,2/11/2025 21:05,89.45357209221827,0
acct_76,2/22/2025 17:40,2/18/2025 8:06,312.63802639548277,1
acct_77,2/11/2025 20:10,2/11/2025 21:05,94.618421722459,0
acct_78,2/22/2025 17:40,2/18/2025 8:06,308.8268298298582,1
acct_79,2/1/2025 10:00,2/1/2025 10:12,37.87060031329088,1
acct_80,2/15/2025 12:40,2/24/2025 10:01,23.487504960803296,0
acct_81,2/23/2025 13:30,2/16/2025 10:57,27.69750470650725,0
acct_82,2/23/2025 13:30,2/16/2025 10:57,28.865188903452303,0
acct_83,2/6/2025 8:45,2/6/2025 8:49,15.123832967359919,1
acct_84,2/17/2025 19:00,2/23/2025 10:42,95.22079145122444,1
acct_85,2/1/2025 10:00,2/1/2025 10:12,34.18333367434666,1
acct_86,2/18/2025 15:30,2/22/2025 8:21,14.203780680402298,0
acct_87,2/10/2025 7:30,2/10/2025 7:36,18.912749594955837,1
acct_88,2/14/2025 17:45,2/25/2025 8:49,261.30648976656244,1
acct_89,2/3/2025 9:30,2/3/2025 9:38,19.446599819828574,1
acct_90,2/20/2025 13:10,2/21/2025 9:08,138.80782220068767,1
acct_91,2/15/2025 12:40,2/24/2025 10:01,23.017011253446306,0
acct_92,2/10/2025 7:30,2/10/2025 7:36,23.589864505831255,1
acct_93,2/9/2025 16:00,2/9/2025 19:15,120.3607278860528,0
acct_94,2/22/2025 17:40,2/18/2025 8:06,308.68789012671806,1
acct_95,2/22/2025 17:40,2/18/2025 8:06,312.4525859112979,1
acct_96,2/3/2025 9:30,2/3/2025 9:38,23.158371005963264,1
acct_97,2/12/2025 15:00,2/12/2025 15:11,25.989113310645706,0
acct_98,2/12/2025 15:00,2/12/2025 15:11,26.94732702268818,0
acct_99,2/5/2025 14:10,2/5/2025 14:55,52.48391999362762,0
acct_100,2/21/2025 11:50,2/19/2025 11:26,26.26019863280903,0
acct_101,2/17/2025 19:00,2/23/2025 10:42,96.22819835422524,1
acct_102,2/24/2025 16:25,2/15/2025 8:16,211.19669409414976,1
acct_103,2/1/2025 10:00,2/1/2025 10:12,36.039321146693005,1
acct_104,2/12/2025 15:00,2/12/2025 15:11,22.805324650905913,0
acct_105,2/24/2025 16:25,2/15/2025 8:16,211.40144631371916,1
acct_106,2/7/2025 11:00,2/7/2025 12:10,69.2883720577469,0
acct_107,2/17/2025 19:00,2/23/2025 10:42,93.4108010897499,1
acct_108,2/17/2025 19:00,2/23/2025 10:42,97.60713013561617,1
acct_109,2/21/2025 11:50,2/19/2025 11:26,25.680440325388396,0
acct_110,2/23/2025 13:30,2/16/2025 10:57,30.974796579371727,0
acct_111,2/18/2025 15:30,2/22/2025 8:21,16.456651232625415,0
acct_112,2/20/2025 13:10,2/21/2025 9:08,137.69550231744645,1
acct_113,2/15/2025 12:40,2/24/2025 10:01,22.519125605859315,0
acct_114,2/21/2025 11:50,2/19/2025 11:26,24.204062594481147,0
acct_115,2/25/2025 14:20,2/13/2025 9:27,19.15797743268002,1
acct_116,2/21/2025 11:50,2/19/2025 11:26,26.267360957513404,0
acct_117,2/7/2025 11:00,2/7/2025 12:10,71.2774591499931,0
acct_118,2/11/2025 20:10,2/11/2025 21:05,89.70406894360585,0
acct_119,2/22/2025 17:40,2/18/2025 8:06,308.0227457011308,1
acct_120,2/3/2025 9:30,2/3/2025 9:38,20.900634556087628,1
acct_121,2/25/2025 14:20,2/13/2025 9:27,19.006217100371273,1
acct_122,2/15/2025 12:40,2/24/2025 10:01,21.500373323430964,0
acct_123,2/9/2025 16:00,2/9/2025 19:15,119.52834127565029,0
acct_124,2/8/2025 18:20,2/8/2025 18:24,17.631648506969558,1
acct_125,2/14/2025 17:45,2/25/2025 8:49,259.4596897413258,1
acct_126,2/20/2025 13:10,2/21/2025 9:08,143.54268248453536,1
acct_127,2/3/2025 9:30,2/3/2025 9:38,19.80310799538424,1
acct_128,2/8/2025 18:20,2/8/2025 18:24,17.512207779645326,1
acct_129,2/17/2025 19:00,2/23/2025 10:42,90.80509808477971,1
acct_130,2/3/2025 9:30,2/3/2025 9:38,18.211585296041044,1
